Welcome,welcome,1.37,1.8
you,you,4101.65,4101.82
want,,,
to,,,
cut,cut,4102.07,4102.29
taxes,taxes,4102.289999,4102.869999
more,more,4102.93,4103.2300000000005
than,than,4103.23,4103.389999999999
President,president,4103.389999,4103.849999
Ronald,ronald,4103.85,4104.1900000000005
Reagan,reagan,4104.190001,4104.560001
did,did,4104.56,4104.870000000001
more,more,4105.03,4105.2699999999995
than,than,4105.27,4105.410000000001
President,president,4105.41,4105.74
George,george,4105.8,4106.150000000001
W,w,4106.15,4106.48
Bush,bush,4106.48,4106.75
did,did,4106.75,4107.06
The,the,4107.34,4107.5
Independent,independent,4107.5,4107.92
Tax,tax,4107.97,4108.37
Foundation,foundation,4108.37,4108.97
says,says,4108.97,4109.33
the,the,4109.59,4109.77
cost,cost,4109.78,4110.2699999999995
to,to,4110.33,4110.46
the,the,4110.46,4110.58
country,country,4110.58,4111.19
of,of,4111.4,4111.57
your,your,4111.57,4111.73
proposal,proposal,4111.73,4112.32
would,would,4112.32,4112.46
be,be,4112.47,4112.6
about,about,4112.599999,4112.879999
10,,,
trillion,trillion,4113.48,4114.16
and,and,4114.86,4115.0
that,that,4115.0,4115.17
takes,takes,4115.17,4115.45
into,into,4115.63,4115.67
account,account,4115.67,4116.01
the,the,4116.21,4116.4
economic,economic,4116.4,4116.91
growth,growth,4116.92,4117.32
that,that,4117.63,4117.83
would,would,4117.83,4117.96
emerge,emerge,4117.96,4118.38
from,from,4118.389999,4118.579999
your,your,4118.58,4118.74
proposed,proposed,4118.74,4119.28
tax,tax,4119.42,4119.8
cuts,cuts,4119.799999,4120.109999
How,how,4120.32,4120.599999999999
would,would,4120.6,4120.76
you,you,4120.76,4120.89
cut,cut,4120.889999,4121.259999
10,<unk>,4121.34,4121.64
trillion,trillion,4121.65,4122.15
over,over,4122.84,4123.150000000001
10,<unk>,4123.17,4123.45
years,years,4123.46,4123.76
but,but,4123.76,4123.89
make,make,4123.9,4124.129999999999
sure,sure,4124.13,4124.47
the,the,4124.64,4124.79
country,country,4124.79,4125.2699999999995
isn't,isn't,4125.33,4125.64
saddled,saddled,4125.64,4126.2300000000005
with,with,4126.36,4126.589999999999
even,even,4126.59,4126.87
more,more,4126.87,4127.33
debt,debt,4127.36,4127.73
Because,because,4128.13,4128.76
the,the,4128.83,4129.04
country,country,4129.04,4129.61
will,will,4129.63,4129.81
become,become,4129.81,4130.3
a,a,4130.37,4130.48
dynamic,dynamic,4130.48,4131.24
economy,economy,4131.29,4131.93
We'll,we'll,4131.96,4132.16
be,be,4132.16,4132.29
dynamic,dynamic,4132.29,4132.95
again,again,4132.95,4133.44
If,if,4133.83,4134.0199999999995
you,you,4134.02,4134.200000000001
look,look,4134.2,4134.37
at,at,4134.37,4134.43
what's,what's,4134.45,4134.67
going,going,4134.67,4134.9800000000005
on,on,4134.98,4135.3099999999995
we,we,4135.309999,4135.459999
have,have,4135.46,4135.6
the,the,4135.61,4135.73
highest,highest,4135.73,4136.219999999999
taxes,taxes,4136.23,4136.759999999999
anywhere,anywhere,4136.799999,4137.169999
in,in,4137.17,4137.22
the,the,4137.23,4137.339999999999
world,world,4137.339999,4137.529998999999
We,we,4137.549999,4137.709999
pay,pay,4137.71,4137.92
more,more,4137.92,4138.13
business,business,4138.129999,4138.599999
tax,tax,4138.609999,4138.979999
we,we,4139.17,4139.37
pay,pay,4139.369999,4139.559998999999
more,more,4139.559999,4139.8299990000005
personal,personal,4139.879999,4140.309999
tax,tax,4140.55,4140.85
We,we,4140.9,4141.07
have,have,4141.07,4141.21
the,the,4141.21,4141.31
highest,highest,4141.31,4141.92
taxes,taxes,4142.07,4142.65
in,in,4142.67,4142.79
the,the,4142.79,4142.88
world,world,4142.88,4143.25
It's,it's,4143.54,4143.82
shutting,shutting,4143.89,4144.38
off,off,4144.38,4144.63
our,our,4144.63,4144.75
economy,economy,4144.75,4145.27
It's,it's,4145.32,4145.469999999999
shutting,shutting,4145.47,4145.900000000001
off,off,4145.9,4146.089999999999
our,our,4146.09,4146.2
country,country,4146.2,4146.639999999999
We,we,4146.79,4146.97
have,have,4146.97,4147.12
trillions,,,
of,of,4147.6,4147.75
dollars,dollars,4147.75,4148.16
outside,outside,4148.19,4148.889999999999
that,that,4149.04,4149.23
we,we,4149.23,4149.37
can't,can't,4149.37,4149.67
get,get,4149.67,4149.84
in,in,4149.84,4150.1
Yes,yes,4150.38,4150.99
we,we,4151.11,4151.28
will,will,4151.28,4151.41
do,do,4151.41,4151.72
my,my,4151.73,4151.98
tax,tax,4151.98,4152.32
plan,plan,4152.32,4152.71
and,and,4152.75,4152.9
it,it,4152.92,4153.08
will,will,4153.08,4153.2699999999995
be,be,4153.27,4153.43
great,great,4153.4800000000005,4153.81
We,we,4154.219999,4154.379999
will,will,4154.38,4154.58
have,have,4154.58,4154.9
a,a,4154.95,4155.099999999999
dynamic,dynamic,4155.099999,4155.959999
economy,economy,4156.190001,4156.890001
again,again,4156.949999,4157.379999000001
What,what,4157.440001,4157.690001
specific,specific,4157.690001,4158.320001
cuts,cuts,4158.359999,4158.889999
will,will,4158.959999,4159.119999
you,you,4159.119999,4159.249999
make,make,4159.25,4159.51
to,to,4159.53,4159.639999999999
pay,pay,4159.64,4159.900000000001
for,for,4159.9,4160.049999999999
that,that,4160.05,4160.26
tax,tax,4160.26,4160.59
cut,,,
We're,,,
going,,,
to,,,
make,make,4161.15,4161.32
many,many,4161.32,4161.54
cuts,cuts,4161.54,4161.81
in,in,4161.81,4161.93
business,business,4161.93,4162.46
We're,we're,4162.49,4162.719999999999
getting,getting,4162.72,4163.02
rid,rid,4163.02,4163.150000000001
of,of,4163.15,4163.28
we're,we're,4163.33,4163.55
going,going,4163.55,4163.64
to,to,4163.64,4163.71
get,get,4163.71,4163.9
rid,rid,4163.9,4164.04
of,of,4164.04,4164.28
so,so,4164.69,4164.929999999999
many,many,4164.93,4165.14
different,different,4165.14,4165.410000000001
things,things,4165.41,4165.5599999999995
Department,department,4165.56,4165.990000000001
of,of,4165.99,4166.099999999999
Education,education,4166.099999,4166.779999
Common,common,4166.83,4167.18
Core,core,4167.179999,4167.449999
is,is,4167.469999,4167.6599989999995
out,out,4167.66,4167.94
We're,we're,4168.08,4168.24
going,going,4168.24,4168.5
local,local,4168.5,4168.88
Have,have,4168.96,4169.2
to,to,4169.2,4169.33
go,go,4169.33,4169.47
local,local,4169.469999,4169.849999
applause,applause,4169.909999,4169.959999
Environmental,environmental,4172.42,4173.17
protection,protection,4173.17,4173.85
we,we,4173.87,4174.099999999999
waste,waste,4174.1,4174.43
all,all,4174.65,4174.98
of,of,4174.98,4175.11
this,this,4175.109999,4175.299999
money,money,4175.35,4175.740000000001
We're,we're,4175.83,4175.98
going,,,
to,,,
bring,bring,4176.139999,4176.349999
that,that,4176.37,4176.5599999999995
back,back,4176.56,4176.77
to,to,4176.77,4176.900000000001
the,the,4176.9,4177.03
states,states,4177.03,4177.4
And,and,4177.42,4177.58
we're,,,
going,,,
to,,,
have,have,4177.75,4177.94
other,other,4177.98,4178.209999999999
inaudible,inaudible,4178.7699999999995,4178.849999999999
many,many,4178.869999999999,4179.199999999999
things,things,4179.239999999999,4179.589999999999
applause,,,
We,we,4180.46,4180.67
are,are,4180.67,4180.78
going,going,4180.78,4181.099999999999
to,to,4181.1,4181.200000000001
cut,cut,4181.2,4181.42
many,many,4181.48,4181.78
of,of,4181.78,4181.9
the,the,4181.9,4182.03
agencies,agencies,4182.03,4182.7699999999995
we,we,4182.98,4183.15
will,will,4183.15,4183.299999999999
balance,balance,4183.31,4183.780000000001
our,our,4183.78,4183.91
budget,budget,4183.91,4184.349999999999
and,and,4184.639999,4184.829999
we,we,4184.83,4184.95
will,will,4184.95,4185.11
be,be,4185.11,4185.24
dynamic,dynamic,4185.24,4185.79
again,again,4185.79,4186.13
Mr,mr,4187.41,4187.74
Trump,trump,4187.74,4188.099999999999
Mr,mr,4188.12,4188.43
Trump,trump,4188.429999,4188.809999
If,if,4189.07,4189.24
you,you,4189.24,4189.41
eliminate,eliminate,4189.41,4189.91
completely,completely,4189.91,4190.44
the,the,4190.44,4190.5199999999995
Department,department,4190.52,4190.950000000001
of,of,4190.95,4191.0599999999995
Education,education,4191.059999,4191.629999
as,as,4191.63,4191.74
you,you,4191.74,4191.849999999999
have,,,
proposed,proposed,4191.92,4192.55
that's,that's,4192.719999,4192.899999
about,about,4192.9,4193.12
68,,,
billion,billion,4193.639999,4193.979999
If,if,4194.62,4194.7699999999995
you,you,4194.77,4194.84
eliminate,eliminate,4194.84,4195.25
the,the,4195.25,4195.33
Environmental,environmental,4195.33,4195.87
Protection,protection,4195.87,4196.38
Agency,agency,4196.38,4196.95
that's,that's,4197.1,4197.33
about,about,4197.33,4197.58
8,,,
billion,billion,4197.89,4198.3
That's,that's,4198.71,4198.82
about,about,4198.82,4199.13
76,<unk>,4199.14,4199.47
billion,billion,4200.01,4200.41
for,for,4200.74,4200.889999999999
those,those,4200.89,4201.13
two,two,4201.13,4201.35
agencies,agencies,4201.35,4201.89
The,the,4202.17,4202.33
current,current,4202.33,4202.76
deficit,deficit,4202.77,4203.35
this,this,4203.389999,4203.679999
year,year,4203.679999,4204.049999
is,is,4204.19,4204.379999999999
544,<unk>,4205.78,4205.79
billion,billion,4205.929999,4206.639999
Where,where,4207.58,4207.9
are,are,4207.9,4207.95
you,you,4207.95,4208.05
going,going,4208.049999,4208.149999
to,,,
come,come,4208.219999,4208.429999
up,up,4208.429999,4208.509999
with,,,
the,,,
money,money,4208.83,4209.22
Waste,,,
fraud,fraud,4209.27,4209.820000000001
and,and,4209.87,4210.05
abuse,abuse,4210.049999,4210.639999
all,all,4210.719999,4210.989999
over,over,4210.99,4211.21
the,the,4211.209999,4211.309999
place,place,4211.309999,4211.569999
Waste,waste,4211.989999,4212.349999
fraud,fraud,4212.889999,4213.259999
and,,,
abuse,,,
applause,,,
You,you,4215.06,4215.25
look,look,4215.25,4215.45
at,at,4215.45,4215.58
what's,what's,4215.58,4215.78
happening,happening,4215.78,4216.24
with,with,4216.24,4216.389999999999
Social,social,4216.39,4216.75
Security,security,4216.75,4217.21
you,you,4217.21,4217.32
look,look,4217.32,4217.509999999999
look,,,
at,at,4217.88,4217.97
what's,what's,4217.97,4218.13
happening,happening,4218.13,4218.53
with,with,4218.53,4218.7
every,every,4218.73,4219.089999999999
agency,agency,4219.09,4219.71
waste,waste,4219.94,4220.54
fraud,fraud,4220.55,4221.0
and,and,4221.059999,4221.189999
abuse,abuse,4221.19,4221.62
We,we,4221.69,4221.86
will,will,4221.86,4222.0199999999995
cut,cut,4222.04,4222.25
so,so,4222.25,4222.46
much,much,4222.46,4222.83
your,your,4222.86,4223.08
head,head,4223.08,4223.45
will,will,4223.57,4223.7699999999995
spin,spin,4223.78,4223.98
Governor,governor,4223.98,4224.32
Kasich,<unk>,4224.33,4224.759999999999
applause,applause,4224.759999999999,4224.8099999999995
When,when,4226.75,4226.89
you,you,4226.889999,4226.969999
were,were,4226.969999,4227.139999
in,in,4227.15,4227.179999999999
Congress,congress,4227.179999,4227.619999
you,you,4227.62,4227.7
were,were,4227.7,4227.7699999999995
chairman,,,
of,,,
the,the,4228.199999,4228.279999
Budget,budget,4228.279999,4228.569999
Committee,committee,4228.609999,4228.8699990000005
You,you,4228.869999,4228.979998999999
helped,helped,4228.98,4229.179999999999
craft,craft,4229.18,4229.59
the,the,4229.59,4229.7
last,last,4229.699999,4230.089999000001
balanced,balanced,4230.29,4230.85
budget,budget,4230.85,4231.18
the,the,4231.189999,4231.249999000001
United,united,4231.25,4231.59
States,states,4231.59,4231.9400000000005
had,had,4232.12,4232.54
Can,can,4232.76,4232.96
Mr,mr,4232.97,4233.400000000001
Trump's,trump's,4233.42,4233.92
plan,plan,4233.99,4234.55
work,work,4234.61,4235.089999999999
Well,well,4235.85,4236.09
I,i,4236.09,4236.13
think,think,4236.13,4236.34
it,it,4236.34,4236.41
takes,takes,4236.41,4236.65
three,three,4236.65,4236.889999999999
things,things,4236.89,4237.3
Wolf,wolf,4237.51,4237.84
And,and,4237.84,4237.95
I've,i've,4237.95,4238.08
done,done,4238.08,4238.28
it,,,
I,i,4238.73,4238.86
mean,mean,4238.86,4239.12
I,i,4239.17,4239.34
we,we,4239.38,4239.54
got,got,4239.54,4239.7
the,the,4239.7,4239.79
budget,budget,4239.79,4240.14
balanced,balanced,4240.15,4240.67
We,we,4240.67,4240.78
cut,cut,4240.78,4240.96
the,the,4240.96,4241.07
capital,capital,4241.07,4241.5
gains,gains,4241.509999,4241.829999
tax,tax,4241.83,4242.12
You,you,4242.12,4242.23
see,see,4242.23,4242.549999999999
in,in,4242.91,4243.05
order,order,4243.049999,4243.269999
to,to,4243.27,4243.39
get,get,4243.389999,4243.619999
this,this,4243.62,4243.849999999999
economy,economy,4243.86,4244.28
moving,moving,4244.28,4244.63
again,,,
you,you,4244.92,4245.07
have,have,4245.07,4245.259999999999
to,to,4245.259999,4245.389999
grow,grow,4245.389999,4245.739999
the,the,4245.74,4245.889999999999
economy,economy,4245.889999,4246.559999
and,and,4246.59,4246.74
you,you,4246.74,4246.84
have,have,4246.85,4247.06
to,to,4247.059999,4247.179999
restrain,restrain,4247.18,4247.83
the,the,4247.85,4248.0
spending,spending,4248.02,4248.64
And,and,4249.22,4249.43
when,when,4249.43,4249.570000000001
I,i,4249.57,4249.67
was,was,4249.67,4249.87
chairman,chairman,4249.89,4250.4800000000005
we,we,4250.88,4251.05
cut,cut,4251.05,4251.24
that,that,4251.24,4251.4
capital,capital,4251.4,4251.799999999999
gains,gains,4251.81,4252.13
tax,tax,4252.13,4252.4800000000005
and,and,4252.48,4252.62
we,we,4252.62,4252.8099999999995
instituted,instituted,4252.82,4253.57
a,a,4253.57,4253.7
significant,significant,4253.71,4254.36
program,program,4254.36,4254.92
to,to,4254.92,4255.07
get,get,4255.07,4255.299999999999
to,to,4255.3,4255.400000000001
balance,balance,4255.4,4256.03
We,we,4256.24,4256.44
had,had,4256.44,4256.629999999999
a,a,4256.639999,4256.699999
balanced,balanced,4256.7,4257.17
budget,budget,4257.17,4257.51
four,four,4257.51,4257.780000000001
years,years,4257.78,4258.0
in,in,4258.0,4258.11
a,a,4258.11,4258.179999999999
row,row,4258.179999,4258.429999
had,had,4258.429999,4258.569999
to,to,4258.57,4258.62
take,take,4258.62,4258.849999999999
on,on,4258.849999,4259.009999
every,every,4259.01,4259.25
interest,interest,4259.25,4259.59
group,group,4259.59,4259.81
in,in,4259.809999,4259.929999
Washington,washington,4259.929999,4260.469999
every,every,4260.509999,4260.819999
single,single,4260.82,4261.13
one,one,4261.13,4261.34
of,of,4261.34,4261.46
them,them,4261.46,4261.67
and,and,4262.09,4262.59
we,we,4262.849999,4263.1199990000005
paid,paid,4263.12,4263.37
down,down,4263.38,4263.58
a,a,4263.58,4263.65
half,half,4263.65,4263.91
a,a,4263.91,4263.97
trillion,trillion,4263.969999,4264.369999
of,of,4264.369999,4264.479998999999
the,the,4264.48,4264.54
national,national,4264.539999,4264.979998999999
debt,debt,4264.98,4265.219999999999
And,and,4265.24,4265.36
why,why,4265.359999,4265.529999
do,do,4265.529999,4265.589999000001
you,you,4265.59,4265.71
do,do,4265.709999,4265.869999
it,it,4265.869999,4265.969999
Because,because,4265.99,4266.16
you,you,4266.16,4266.24
want,want,4266.24,4266.41
job,job,4266.41,4266.71
growth,growth,4266.72,4267.150000000001
If,if,4267.44,4267.589999999999
you,you,4267.59,4267.7
don't,don't,4267.7,4267.889999999999
have,have,4267.89,4268.29
regulatory,regulatory,4268.49,4269.34
reform,reform,4269.34,4269.83
common,common,4269.86,4270.23
sense,sense,4270.23,4270.549999999999
regulations,regulations,4270.55,4271.38
reasonable,reasonable,4271.54,4272.21
tax,tax,4272.23,4272.58
cuts,cuts,4272.58,4273.03
which,which,4273.06,4273.320000000001
I,i,4273.32,4273.48
have,have,4273.48,4273.95
and,and,4274.16,4274.5199999999995
a,a,4274.52,4274.64
fiscal,fiscal,4274.67,4275.09
plan,plan,4275.09,4275.49
you,you,4275.52,4275.71
won't,won't,4275.71,4275.99
get,get,4275.99,4276.24
there,there,4276.24,4276.639999999999
You,you,4276.84,4276.9800000000005
will,will,4276.98,4277.139999999999
never,never,4277.139999,4277.449999
be,be,4277.45,4277.63
able,able,4277.63,4277.83
to,to,4277.83,4277.97
do,do,4277.969999,4278.209999
it,it,4278.21,4278.34
Now,now,4278.36,4278.53
I,i,4278.53,4278.759999999999
I,i,4278.92,4279.14
inherited,inherited,4279.139999,4279.619999
an,an,4279.62,4279.72
an,,,
8,<unk>,4279.719999,4279.929999
billion,billion,4279.94,4280.37
hole,hole,4280.69,4281.0199999999995
in,in,4281.03,4281.19
Ohio,ohio,4281.19,4281.7
I,i,4281.92,4282.1900000000005
have,have,4282.5,4282.69
common,common,4282.709999,4283.099999
sense,sense,4283.1,4283.410000000001
regulations,regulations,4283.41,4284.3
I,i,4284.5,4284.66
have,have,4284.66,4284.88
tax,tax,4284.89,4285.26
cuts,cuts,4285.26,4285.610000000001
the,the,4285.61,4285.74
biggest,biggest,4285.75,4286.23
of,of,4286.23,4286.37
any,any,4286.37,4286.59
governor,governor,4286.59,4286.96
in,in,4286.96,4287.16
the,the,4287.16,4287.2699999999995
country,country,4287.27,4287.84
and,and,4288.11,4288.5199999999995
we,we,4288.53,4288.679999999999
have,have,4288.68,4288.820000000001
a,a,4288.82,4288.87
fiscal,fiscal,4288.87,4289.3
plan,plan,4289.3,4289.7
And,and,4289.86,4289.969999999999
it's,it's,4289.97,4290.13
not,not,4290.13,4290.37
all,all,4290.57,4290.91
it's,it's,4290.96,4291.17
not,not,4291.17,4291.35
always,always,4291.35,4291.68
cutting,cutting,4291.71,4292.15
It's,it's,4292.179999,4292.379999
innovating,,,
it's,it's,4293.05,4293.24
producing,producing,4293.25,4293.85
a,a,4293.88,4294.02
better,better,4294.02,4294.35
product,product,4294.349999,4294.959999
at,at,4295.12,4295.28
frankly,frankly,4295.28,4295.71
a,a,4295.71,4295.77
lower,lower,4295.77,4296.06
price,price,4296.059999,4296.409999
Now,now,4296.41,4296.58
we,we,4296.58,4296.71
have,have,4296.71,4296.85
a,a,4296.85,4296.860000000001
2,<unk>,4296.97,4297.070000000001
billion,billion,4297.070000000001,4297.4400000000005
surplus,surplus,4297.75,4298.39
Our,our,4298.71,4298.95
credit,credit,4298.95,4299.33
is,is,4299.33,4299.45
strong,strong,4299.45,4299.86
our,our,4299.889999,4300.039999
pensions,pensions,4300.07,4300.53
are,are,4300.529999,4300.6199990000005
strong,strong,4300.619999,4301.109998999999
And,and,4301.57,4301.719999999999
look,look,4301.719999,4301.9499989999995
I've,i've,4301.949999,4302.089999000001
got,got,4302.09,4302.26
a,,,
plan,,,
to,,,
take,take,4302.76,4303.030000000001
to,to,4303.03,4303.13
Washington,washington,4303.13,4303.89
and,and,4304.24,4304.4
I,i,4304.4,4304.45
will,,,
have,,,
it,,,
there,,,
in,,,
the,the,4305.1,4305.200000000001
first,first,4305.2,4305.5
hundred,hundred,4305.5,4305.83
days,days,4305.84,4306.16
and,and,4306.16,4306.28
it,it,4306.28,4306.36
will,will,4306.36,4306.53
include,include,4306.53,4307.04
shifting,shifting,4307.04,4307.43
welfare,welfare,4307.43,4308.070000000001
education,education,4308.21,4309.03
transportation,transportation,4309.07,4310.0199999999995
Medicaid,medicaid,4310.04,4310.64
and,and,4310.67,4310.82
job,job,4310.82,4311.099999999999
training,training,4311.099999,4311.479999
back,back,4311.49,4311.75
to,to,4311.75,4311.91
us,us,4311.91,4312.099999999999
so,so,4312.11,4312.23
we,we,4312.23,4312.389999999999
can,can,4312.389999,4312.539999
begin,begin,4312.54,4313.01
in,in,4313.28,4313.5
the,the,4313.5,4313.61
states,states,4313.61,4314.089999999999
to,to,4314.099999,4314.219999
be,be,4314.23,4314.4
the,the,4314.4,4314.5599999999995
laboratories,laboratories,4314.57,4315.33
of,of,4315.33,4315.46
innovation,innovation,4315.48,4316.209999999999
I've,i've,4316.45,4316.69
done,done,4316.69,4316.889999999999
it,it,4316.889999,4317.059999
I,,,
did,did,4317.77,4317.830000000001
it,,,
in,in,4317.83,4317.96
Washington,washington,4317.96,4318.57
four,four,4318.6,4318.96
years,years,4318.959999,4319.249999
of,of,4319.25,4319.35
balanced,balanced,4319.359999,4319.739999
budgets,budgets,4319.74,4320.139999999999
No,no,4320.139999,4320.309999
one,,,
could,could,4320.45,4320.54
even,even,4320.709999,4320.839999
believe,believe,4320.85,4321.17
it,it,4321.17,4321.26
happened,happened,4321.27,4321.71
bell,,,
ringing,,,
I've,i've,4321.86,4322.0599999999995
done,done,4322.06,4322.26
it,it,4322.26,4322.39
in,in,4322.39,4322.51
Ohio,ohio,4322.51,4322.97
we're,we're,4322.97,4323.1900000000005
growing,growing,4323.2,4323.61
the,the,4323.61,4323.719999999999
jobs,jobs,4323.72,4324.18
are,are,4324.18,4324.29
up,up,4324.29,4324.48
and,and,4324.48,4324.629999999999
people,people,4324.63,4325.01
are,are,4325.01,4325.06
having,having,4325.06,4325.370000000001
opportunity,opportunity,4325.37,4326.07
And,and,4326.07,4326.23
I,i,4326.23,4326.339999999999
will,will,4326.34,4326.51
go,go,4326.51,4326.67
back,back,4326.67,4326.95
to,,,
Washington,washington,4327.05,4327.71
and,and,4327.87,4328.17
do,do,4328.17,4328.36
it,it,4328.36,4328.49
again,again,4328.49,4329.0
for,for,4329.01,4329.14
the,the,4329.139999,4329.239999
American,american,4329.24,4329.719999999999
people,people,4329.719999,4330.109999
I,i,4330.139999,4330.319999
promise,promise,4330.32,4330.79
you,you,4330.79,4330.92
that,that,4330.92,4331.2
applause,,,
Within,within,4331.36,4331.679999999999
the,the,4331.679999,4331.799999
first,first,4331.8,4332.18
hundred,hundred,4332.179999,4332.609999
days,days,4332.62,4332.99
we,we,4332.99,4333.15
will,,,
have,have,4333.299999,4333.509999
the,the,4333.509999,4333.589999
plan,plan,4333.59,4334.04
to,to,4334.17,4334.31
get,get,4334.309999,4334.569999
this,this,4334.8299990000005,4334.859999
done,done,4334.8699990000005,4335.179999
Thank,thank,4335.759999,4335.939999
you,you,4336.019999,4336.129999000001
Thank,,,
you,,,
governor,,,
applause,,,
Speaking,speaking,4339.0,4339.35
of,,,
taxes,,,
I,i,4339.8,4339.88
just,just,4339.88,4340.12
want,want,4340.12,4340.24
to,,,
say,say,4340.32,4340.679999999999
and,and,4340.7,4340.96
I'm,i'm,4341.01,4341.1900000000005
a,a,4341.19,4341.25
big,big,4341.25,4341.44
fan,fan,4341.44,4341.7
of,of,4341.7,4341.83
the,the,4341.83,4341.89
governor,governor,4341.89,4342.240000000001
but,but,4342.24,4342.42
they,they,4342.42,4342.56
also,also,4342.56,4342.89
struck,struck,4342.89,4343.280000000001
oil,oil,4343.28,4343.67
OK,ok,4343.91,4344.28
so,so,4344.28,4344.45
that,that,4344.45,4344.62
helped,helped,4344.62,4344.93
Iowa,iowa,4345.08,4345.38
a,a,4345.39,4345.46
lot,lot,4345.46,4345.55
OK,ok,4345.55,4345.58
let,let,4345.94,4346.08
me,me,4346.08,4346.26
let,,,
me,me,4346.58,4346.68
let,,,
me,,,
just,,,
talk,,,
about,about,4347.07,4347.36
that,that,4347.36,4347.549999999999
because,because,4347.55,4347.85
I,i,4347.849999,4347.929999
know,know,4347.929999,4348.109999
that,that,4348.11,4348.299999999999
that,that,4348.33,4348.49
Donald,donald,4348.49,4348.889999999999
believes,believes,4348.9,4349.23
the,the,4349.23,4349.33
energy,energy,4349.33,4349.66
industry,industry,4349.66,4350.04
is,is,4350.04,4350.11
important,important,4350.11,4350.45
So,so,4350.46,4350.59
do,do,4350.59,4350.7300000000005
I,i,4350.73,4351.009999999999
But,but,4351.65,4351.7699999999995
of,of,4351.77,4351.88
the,the,4351.88,4352.01
over,over,4352.04,4352.38
400,<unk>,4352.38,4352.39
000,<unk>,4352.400000000001,4353.410000000001
jobs,jobs,4353.58,4353.97
that,,,
we've,we've,4354.049999,4354.259999
created,created,4354.26,4354.75
in,in,4354.75,4354.87
the,the,4354.869999,4354.969999
state,state,4354.969999,4355.469999
we,we,4355.879999,4356.039999
think,think,4356.039999,4356.299999
maybe,maybe,4356.3,4356.62
15,<unk>,4356.6,4356.610000000001
000,<unk>,4356.620000000001,4356.630000000001
are,are,4357.53,4357.65
connected,connected,4357.65,4358.16
to,to,4358.16,4358.25
this,this,4358.25,4358.44
industry,industry,4358.44,4358.95
because,because,4358.96,4359.12
it's,it's,4359.12,4359.33
early,early,4359.33,4359.67
stage,stage,4359.67,4360.13
See,see,4360.13,4360.3
what,what,4360.3,4360.4800000000005
we've,we've,4360.48,4360.679999999999
done,done,4360.68,4360.88
in,in,4360.88,4361.02
Ohio,ohio,4361.02,4361.490000000001
and,and,4361.49,4361.639999999999
what,what,4361.64,4361.780000000001
a,a,4361.78,4361.83
president,president,4361.83,4362.32
needs,needs,4362.32,4362.61
to,to,4362.61,4362.74
do,do,4362.74,4363.13
is,is,4363.47,4363.67
to,,,
have,have,4363.78,4363.99
a,a,4363.99,4364.0599999999995
cabinet,cabinet,4364.059999,4364.5799990000005
and,and,4364.58,4364.72
a,a,4364.79,4364.86
whole,whole,4364.86,4365.13
operation,operation,4365.13,4365.8
that's,that's,4365.8,4365.97
jobs,jobs,4365.98,4366.389999999999
friendly,friendly,4366.4,4366.969999999999
We,we,4367.33,4367.53
have,have,4367.53,4367.7
diversified,diversified,4367.7,4368.54
our,our,4368.54,4368.71
economy,economy,4368.71,4369.4
We,we,4369.559999,4369.849999
we,we,4369.86,4370.0199999999995
do,do,4370.02,4370.200000000001
have,have,4370.2,4370.45
energy,energy,4370.45,4370.87
we,we,4370.87,4371.03
have,have,4371.03,4371.179999999999
medical,medical,4371.19,4371.58
devices,devices,4371.58,4372.12
we,we,4372.119999,4372.269998999999
have,have,4372.27,4372.410000000001
financial,financial,4372.41,4372.98
services,services,4372.98,4373.54
we,we,4373.539999,4373.719999
have,have,4373.719999,4373.929999
I,i,4373.93,4374.150000000001
T,t,4374.17,4374.4400000000005
we,we,4374.440001,4374.580001
just,just,4374.58,4374.8099999999995
got,got,4374.81,4375.04
Amazon,amazon,4375.04,4375.67
their,their,4375.91,4376.36
Cloud,cloud,4376.47,4376.83
computing,computing,4376.83,4377.3099999999995
in,in,4377.31,4377.39
the,the,4377.39,4377.46
Midwest,midwest,4377.46,4377.95
You,you,4377.95,4377.97
know,know,4378.04,4378.12
why,why,4378.12,4378.3
it's,it's,4378.3,4378.42
happening,happening,4378.42,4378.97
bell,,,
ringing,,,
Because,because,4379.24,4379.46
we're,we're,4379.46,4379.69
balanced,balanced,4379.69,4380.28
budgets,budgets,4380.31,4380.72
we're,we're,4380.72,4380.87
strong,strong,4380.87,4381.37
we're,we're,4381.37,4381.53
job,job,4381.54,4381.88
friendly,friendly,4381.88,4382.36
we,we,4382.36,4382.549999999999
don't,don't,4382.55,4382.84
raise,raise,4382.84,4383.1
their,their,4383.099999,4383.259999
taxes,taxes,4383.26,4383.72
and,and,4383.719999,4383.819999
if,if,4383.82,4383.96
we,we,4383.96,4384.09
have,have,4384.09,4384.3
a,a,4384.3,4384.38
president,president,4384.389999,4384.869999
that,that,4384.87,4385.0199999999995
does,does,4385.02,4385.280000000001
that,that,4385.28,4385.48
in,in,4385.48,4385.61
America,america,4385.61,4386.179999999999
we,we,4386.349999,4386.609999
will,will,4386.61,4386.78
get,get,4386.78,4386.98
the,the,4386.98,4387.15
economic,economic,4387.16,4387.75
growth,growth,4387.759999,4388.099999
and,and,4388.13,4388.33
that,that,4388.33,4388.5599999999995
is,is,4388.58,4388.76
what,what,4388.759999,4388.969999
this,this,4388.969999,4389.169999
country,country,4389.17,4389.59
