Ladies,ladies,0.38,0.78
in,in,2309.05,2309.1600000000003
this,this,2309.16,2309.3399999999997
country,country,2309.34,2309.78
I,i,2309.81,2309.96
believe,believe,2309.96,2310.29
in,in,2310.29,2310.44
building,building,2310.44,2310.8
safe,safe,2310.8,2311.1000000000004
zones,zones,2311.1,2311.61
I,i,2311.96,2312.11
believe,,,
in,,,
having,having,2312.55,2312.84
other,other,2312.889999,2313.169999
people,people,2313.17,2313.48
pay,pay,2313.48,2313.7
for,for,2313.7,2313.8599999999997
them,them,2313.86,2314.15
as,as,2314.179999,2314.369999
an,an,2314.37,2314.48
example,example,2314.48,2314.9900000000002
the,the,2314.99,2315.08
Gulf,gulf,2315.08,2315.29
states,states,2315.29,2315.64
who,who,2315.639999,2315.779999
are,are,2315.78,2315.84
not,not,2315.84,2316.17
carrying,carrying,2316.179999,2316.6299989999998
their,their,2316.63,2316.76
weight,weight,2316.759999,2317.009999
but,but,2317.009999,2317.1699989999997
they,they,2317.17,2317.26
have,have,2317.259999,2317.4199989999997
nothing,nothing,2317.42,2317.8
but,but,2317.799999,2317.9599989999997
money,money,2317.969999,2318.329999
and,and,2318.98,2319.16
take,take,2319.16,2319.3199999999997
care,care,2319.32,2319.5
of,,,
people,people,2319.57,2320.1000000000004
But,,,
I,i,2320.440001,2320.6400009999998
don't,don't,2320.639999,2320.899999
want,want,2320.9,2321.11
to,,,
have,have,2321.18,2321.79
with,with,2321.889999,2322.089999
all,all,2322.09,2322.28
the,the,2322.279999,2322.359999
problems,problems,2322.36,2322.83
this,this,2322.84,2323.0
country,country,2323.0,2323.37
has,has,2323.37,2323.7
and,and,2323.73,2323.91
all,all,2323.91,2324.14
of,of,2324.14,2324.2599999999998
the,the,2324.26,2324.3300000000004
problems,problems,2324.33,2324.81
that,that,2324.81,2324.94
you,you,2324.94,2325.09
see,see,2325.09,2325.27
going,going,2325.27,2325.61
on,on,2325.61,2325.9100000000003
hundreds,hundreds,2326.71,2327.2400000000002
of,of,2327.24,2327.39
thousands,thousands,2327.39,2327.8799999999997
of,of,2327.88,2328.0
people,people,2328.0,2328.31
coming,coming,2328.32,2328.6400000000003
in,in,2328.64,2328.77
from,from,2328.77,2328.97
Syria,syria,2328.97,2329.3799999999997
when,when,2329.38,2329.57
we,we,2329.57,2329.71
know,know,2329.71,2329.85
nothing,nothing,2329.85,2330.27
about,about,2330.27,2330.6
them,them,2330.599999,2330.819999
We,we,2331.059999,2331.229999
know,know,2331.23,2331.39
nothing,nothing,2331.389999,2331.769999
about,about,2331.77,2332.03
their,their,2332.03,2332.15
values,values,2332.15,2332.69
and,and,2332.719999,2332.869999
we,we,2332.87,2333.02
know,know,2333.02,2333.17
nothing,nothing,2333.17,2333.63
about,about,2333.639999,2333.999999
their,their,2334.0,2334.18
love,love,2334.179999,2334.489999
for,for,2334.5,2334.68
our,our,2334.7,2335.04
country,country,2335.04,2335.56
And,and,2336.059999,2336.349999
Secretary,secretary,2336.66,2337.1
Clinton,clinton,2337.099999,2337.319999
let,let,2337.33,2337.5499999999997
me,me,2337.549999,2337.6899989999997
ask,ask,2337.69,2337.89
you,,,
about,about,2338.059999,2338.3399990000003
that,that,2338.34,2338.6400000000003
because,because,2338.959999,2339.3199990000003
you,you,2339.32,2339.5800000000004
have,have,2339.59,2340.04
asked,asked,2340.09,2340.4500000000003
for,for,2340.5,2340.63
an,an,2340.64,2340.7599999999998
increase,increase,2340.77,2341.2599999999998
from,from,2341.27,2341.47
10,<unk>,2341.48,2342.89
000,<unk>,2342.93,2343.5899999999997
to,to,2343.5899999999997,2343.6099999999997
65,,,
000,,,
Syrian,syrian,2343.91,2344.41
refugees,refugees,2344.41,2345.3199999999997
We,we,2346.06,2346.2799999999997
know,know,2346.28,2346.46
you,you,2346.46,2346.63
want,want,2346.63,2346.9
tougher,tougher,2346.91,2347.31
vetting,<unk>,2347.31,2347.32
That's,that's,2347.98,2348.29
not,not,2348.32,2348.73
a,a,2348.77,2348.9
perfect,perfect,2348.9,2349.37
system,system,2349.42,2350.08
So,so,2350.36,2350.63
why,why,2350.63,2351.05
take,take,2351.099999,2351.409999
the,the,2351.41,2351.54
risk,risk,2351.54,2351.88
of,of,2351.95,2352.1
having,having,2352.099999,2352.429999
those,those,2352.429999,2352.659999
refugees,refugees,2352.66,2353.19
come,come,2353.23,2353.4
into,into,2353.4,2353.59
the,the,2353.59,2353.6800000000003
country,country,2353.679999,2354.009999
Well,well,2354.02,2354.22
first,first,2354.36,2354.69
of,of,2354.69,2354.8
all,all,2354.799999,2354.969999
I,i,2355.009999,2355.329999
will,will,2355.4,2355.6
not,not,2355.599999,2355.829999
let,let,2355.83,2356.02
anyone,anyone,2356.049999,2356.579999
into,into,2356.629999,2356.939999
our,our,2356.940001,2357.080001
country,country,2357.08,2357.48
that,that,2357.48,2357.61
I,i,2357.609999,2357.719999
think,think,2357.75,2357.98
poses,poses,2358.02,2358.72
a,a,2358.789999,2358.929999
risk,risk,2358.93,2359.2799999999997
to,to,2359.28,2359.4700000000003
us,us,2359.47,2359.8199999999997
But,but,2360.74,2360.9199999999996
there,there,2360.92,2361.1
are,are,2361.1,2361.25
a,a,2361.25,2361.32
lot,lot,2361.32,2361.79
of,of,2361.87,2362.0699999999997
refugees,refugees,2362.07,2363.09
women,women,2363.83,2364.15
and,and,2364.15,2364.32
children,children,2364.32,2364.81
think,think,2364.83,2365.0
of,of,2365.0,2365.11
that,that,2365.11,2365.29
picture,picture,2365.29,2365.71
we,we,2365.71,2365.89
all,all,2365.89,2366.08
saw,saw,2366.08,2366.45
of,,,
that,,,
4,,,
year,year,2366.96,2367.11
old,old,2367.11,2367.25
boy,boy,2367.26,2367.65
with,with,2367.66,2367.85
the,the,2367.849999,2368.009999
blood,blood,2368.57,2368.9500000000003
on,on,2368.95,2369.08
his,his,2369.08,2369.25
forehead,forehead,2369.25,2369.77
because,because,2369.77,2370.09
he'd,he'd,2370.09,2370.25
been,been,2370.25,2370.44
bombed,bombed,2370.45,2370.96
by,by,2370.98,2371.09
the,the,2371.09,2371.2200000000003
Russian,russian,2371.219999,2371.779999
and,and,2372.099999,2372.309999
Syrian,syrian,2372.309999,2372.769999
air,air,2372.799999,2373.029999
forces,forces,2373.03,2373.69
There,there,2374.67,2374.92
are,are,2374.949999,2375.4199989999997
children,children,2375.51,2376.23
suffering,suffering,2376.58,2377.52
in,in,2377.6,2377.75
this,this,2377.75,2377.94
catastrophic,catastrophic,2377.96,2378.98
war,war,2379.37,2379.94
largely,largely,2380.53,2381.17
I,i,2381.17,2381.25
believe,believe,2381.25,2381.65
because,because,2381.65,2381.96
of,of,2381.96,2382.15
Russian,russian,2382.26,2383.1000000000004
aggression,aggression,2383.23,2384.02
And,and,2384.99,2385.39
we,we,2385.469999,2385.769999
need,need,2385.77,2386.06
to,to,2386.059999,2386.149999
do,do,2386.15,2386.4100000000003
our,our,2386.45,2386.7799999999997
part,part,2386.79,2387.33
We,we,2387.429999,2387.6299989999998
by,by,2387.63,2387.81
no,no,2387.809999,2388.029999
means,means,2388.03,2388.6400000000003
are,are,2388.91,2389.08
carrying,carrying,2389.08,2389.5499999999997
anywhere,anywhere,2389.559999,2390.029999
near,near,2390.03,2390.48
the,the,2390.48,2390.59
load,load,2390.589999,2391.029999
that,that,2391.03,2391.1800000000003
Europe,europe,2391.19,2391.62
and,and,2391.62,2391.75
others,others,2391.759999,2392.1899989999997
are,are,2392.190001,2392.460001
But,but,2393.299999,2393.5399989999996
we,we,2393.539999,2393.759999
will,will,2393.76,2394.13
have,have,2394.15,2394.51
vetting,,,
that,that,2395.01,2395.2700000000004
is,is,2395.3,2395.59
as,as,2395.61,2396.03
tough,tough,2396.52,2396.87
as,as,2396.9,2397.08
it,it,2397.08,2397.27
needs,needs,2397.31,2397.73
to,to,2397.73,2397.86
be,be,2397.86,2398.2400000000002
from,from,2398.25,2398.52
our,our,2398.52,2398.78
professionals,professionals,2398.79,2399.73
our,our,2400.05,2400.19
intelligence,intelligence,2400.19,2401.09
experts,experts,2401.35,2401.92
and,and,2401.92,2402.06
others,others,2402.099999,2402.539999
But,but,2403.34,2403.52
it,it,2403.53,2403.7000000000003
is,is,2403.7,2403.8799999999997
important,important,2403.88,2404.56
for,for,2404.57,2404.8900000000003
us,us,2404.929999,2405.499999
as,as,2405.57,2405.81
a,a,2405.809999,2406.1099990000002
policy,policy,2407.07,2407.96
you,you,2408.309999,2408.449999
know,know,2408.45,2408.54
not,not,2408.549999,2408.8999989999998
to,to,2408.9,2409.07
say,say,2409.07,2409.78
as,as,2409.83,2410.2
Donald,donald,2410.24,2410.77
has,has,2410.809999,2411.0699990000003
said,said,2411.07,2411.46
we're,we're,2411.469999,2411.619999
going,going,2411.619999,2411.739999
to,,,
ban,ban,2411.859999,2412.2499989999997
people,people,2412.26,2412.6600000000003
based,based,2412.68,2413.0299999999997
on,on,2413.039999,2413.159999
a,a,2413.16,2413.24
religion,religion,2413.24,2413.83
How,how,2414.75,2415.05
do,do,2415.05,2415.13
you,you,2415.13,2415.29
do,do,2415.29,2415.47
that,that,2415.47,2415.6899999999996
We,we,2415.7,2415.8799999999997
are,are,2415.88,2416.03
a,a,2416.03,2416.1200000000003
country,country,2416.12,2416.69
founded,founded,2416.69,2417.26
on,on,2417.28,2417.46
religious,religious,2417.46,2418.07
freedom,freedom,2418.07,2418.63
and,and,2418.67,2418.86
liberty,liberty,2418.86,2419.3700000000003
How,how,2420.139999,2420.389999
do,do,2420.389999,2420.519999
we,we,2420.52,2420.94
do,do,2421.69,2422.11
what,what,2422.13,2422.32
he,he,2422.33,2422.49
has,has,2422.49,2422.7
advocated,advocated,2422.73,2423.67
without,without,2423.94,2424.62
causing,causing,2424.75,2425.34
great,great,2425.46,2426.01
distress,distress,2426.02,2426.98
within,within,2427.29,2427.66
our,our,2427.66,2427.8199999999997
own,own,2427.82,2427.96
county,,,
Are,are,2428.5,2428.64
we,we,2428.639999,2428.779999
going,going,2428.779999,2428.989999
to,to,2428.99,2429.0499999999997
have,have,2429.059999,2429.299999
religious,religious,2429.299999,2429.819999
tests,tests,2429.84,2430.61
when,when,2431.47,2431.66
people,people,2431.66,2431.94
fly,fly,2431.94,2432.2400000000002
into,into,2432.24,2432.4799999999996
our,our,2432.48,2432.64
country,country,2432.64,2433.15
And,and,2433.9,2434.09
how,how,2434.09,2434.28
do,do,2434.28,2434.4
we,we,2434.4,2434.83
expect,expect,2435.46,2435.93
to,to,2435.94,2436.05
be,be,2436.05,2436.23
able,able,2436.23,2436.65
to,to,2436.76,2437.2000000000003
implement,implement,2437.31,2437.85
those,those,2437.86,2438.35
So,so,2438.79,2439.16
I,i,2439.179999,2439.3799989999998
thought,thought,2439.389999,2439.769999
that,that,2439.79,2439.98
what,what,2439.99,2440.2099999999996
he,he,2440.219999,2440.4399989999997
said,said,2440.44,2440.82
was,was,2440.849999,2441.159999
extremely,extremely,2441.19,2442.4700000000003
unwise,<unk>,2442.54,2442.55
and,and,2443.77,2444.11
even,even,2444.12,2444.43
dangerous,dangerous,2444.429999,2445.1699989999997
And,and,2445.759999,2445.989999
indeed,indeed,2445.99,2446.5699999999997
you,you,2446.58,2446.7599999999998
can,can,2446.76,2446.9300000000003
look,look,2446.93,2447.18
at,at,2447.18,2447.3999999999996
the,the,2447.41,2447.52
propaganda,propaganda,2447.52,2448.42
on,on,2448.66,2448.8199999999997
a,a,2448.82,2448.8700000000003
lot,lot,2448.87,2449.0899999999997
of,of,2449.09,2449.19
the,the,2449.19,2449.28
terrorists,terrorists,2449.29,2449.8
sites,sites,2449.8,2450.38
and,and,2451.08,2451.2999999999997
what,what,2451.3,2451.48
Donald,donald,2451.48,2451.8
Trump,trump,2451.82,2452.15
says,says,2452.15,2452.88
about,about,2452.94,2453.39
Muslims,muslims,2453.44,2454.32
is,is,2454.89,2455.12
used,used,2455.13,2455.6600000000003
to,to,2455.68,2455.8399999999997
recruit,recruit,2455.84,2456.8
fighters,fighters,2457.719999,2458.559999
because,because,2459.469999,2460.009999
they,they,2460.02,2460.31
want,want,2460.309999,2460.669999
to,to,2460.69,2460.84
create,create,2460.84,2461.5
a,a,2461.61,2461.78
war,war,2461.78,2462.27
between,between,2462.54,2463.06
us,us,2463.059999,2463.6099990000002
And,and,2463.66,2463.81
the,the,2463.809999,2463.879999
final,final,2463.88,2464.1600000000003
thing,thing,2464.16,2464.37
I,,,
would,,,
say,say,2464.5,2464.65
this,this,2464.65,2464.79
is,is,2464.789999,2464.849999
the,the,2464.859999,2465.1299989999998
10th,<unk>,2465.589999,2465.8999989999998
or,or,2465.8999989999998,2466.009999
12th,<unk>,2466.009999,2466.1699989999997
time,time,2466.35,2466.73
that,that,2466.73,2466.82
he's,he's,2466.82,2467.04
denied,denied,2467.04,2467.49
being,being,2467.5,2467.75
for,for,2467.75,2468.03
the,the,2468.03,2468.1200000000003
war,war,2468.12,2468.3599999999997
in,in,2468.36,2468.44
Iraq,iraq,2468.44,2468.9
We,we,2470.01,2470.23
have,have,2470.23,2470.4
it,it,2470.4,2470.51
on,on,2470.51,2470.7000000000003
tape,tape,2470.72,2471.1299999999997
The,the,2471.17,2471.31
entire,entire,2471.31,2471.98
press,press,2472.24,2472.5899999999997
corps,corps,2472.59,2472.88
has,has,2472.89,2473.08
looked,looked,2473.08,2473.36
at,at,2473.36,2473.58
it,it,2473.58,2473.73
It's,it's,2473.74,2473.99
been,been,2473.99,2474.1699999999996
debunked,debunked,2474.17,2474.69
but,but,2474.71,2474.96
it,it,2475.0,2475.16
never,never,2475.16,2475.42
stops,stops,2475.42,2475.82
him,him,2475.82,2476.04
from,from,2476.04,2476.24
saying,saying,2476.24,2476.52
whatever,whatever,2476.52,2476.87
he,he,2476.87,2476.96
wants,wants,2479.25,2479.3
to,to,2479.3,2479.32
say,,,
That's,,,
not,not,2479.49,2479.75
been,been,2479.75,2479.93
debunked,debunked,2479.929999,2480.339999
So,so,2480.6299989999998,2480.6499989999998
please,please,2480.9999989999997,2481.109999
That,that,2481.109999,2481.139999
has,,,
not,not,2481.309999,2481.519999
been,,,
debunked,,,
go,,,
to,,,
HillaryClinton,,,
com,,,
and,and,2482.209999,2482.409999
you,you,2482.41,2482.5099999999998
can,can,2482.51,2482.6800000000003
see,see,2482.68,2482.8799999999997
it,it,2482.879999,2483.0099990000003
I,i,2483.039999,2483.149999
was,was,2483.15,2483.33
against,against,2483.33,2483.73
I,,,
was,,,
against,,,
the,,,
war,,,
in,,,
Iraq,iraq,2484.119999,2484.489999
Has,has,2484.49,2484.66
not,not,2484.67,2484.85
been,been,2484.85,2485.02
debunked,debunked,2485.02,2485.48
And,and,2486.0,2486.25
you,you,2486.26,2486.4
voted,voted,2486.4,2486.73
for,for,2486.73,2487.0
it,it,2487.0,2487.11
And,and,2487.11,2487.28
you,you,2487.28,2487.3700000000003
shouldn't,shouldn't,2487.37,2487.67
have,have,2487.67,2487.96
Well,well,2487.98,2488.21
I,,,
just,just,2488.34,2488.61
want,,,
to,,,
say,,,
There's,,,
been,been,2488.91,2489.06
lots,lots,2489.06,2489.21
of,of,2489.21,2489.37
fact,fact,2489.37,2489.6099999999997
checking,checking,2489.61,2490.0
on,on,2490.0,2490.07
that,that,2490.08,2490.29
I'd,i'd,2490.32,2490.52
like,like,2490.52,2490.67
to,to,2490.67,2490.81
move,,,
on,,,
to,,,
an,,,
online,online,2491.43,2491.9199999999996
question,question,2491.92,2492.3
Excuse,,,
me,,,
She,she,2492.42,2492.61
just,just,2492.61,2492.83
went,went,2492.83,2492.99
about,about,2492.99,2493.31
25,<unk>,2493.469999,2493.9399989999997
seconds,seconds,2493.95,2494.37
over,over,2494.37,2494.5899999999997
her,her,2494.59,2494.73
time,time,2494.73,2495.14
She,,,
did,,,
not,,,
Could,,,
I,,,
just,,,
respond,respond,2495.69,2496.11
to,to,2496.11,2496.2200000000003
this,this,2496.219999,2496.409999
please,please,2496.42,2496.71
Very,very,2496.75,2497.08
quickly,quickly,2497.08,2497.45
please,please,2497.45,2497.77
Hillary,hillary,2498.469999,2498.809999
Clinton,clinton,2498.809999,2499.3199990000003
in,in,2499.9,2500.07
terms,terms,2500.07,2500.3700000000003
of,of,2500.369999,2500.549999
having,having,2500.559999,2500.909999
people,people,2500.91,2501.21
come,come,2501.209999,2501.419999
into,into,2501.42,2501.67
our,our,2501.67,2501.8
country,country,2501.799999,2502.239999
we,we,2502.24,2502.3799999999997
have,have,2502.379999,2502.519999
many,many,2502.52,2503.0
criminal,criminal,2503.06,2503.65
illegal,illegal,2503.7,2504.1899999999996
aliens,aliens,2504.19,2504.65
When,when,2504.92,2505.1800000000003
we,we,2505.18,2505.2999999999997
want,want,2505.3,2505.52
to,to,2505.6,2505.62
send,send,2505.62,2505.96
them,them,2505.96,2506.14
back,back,2506.15,2506.64
to,to,2506.89,2507.04
their,their,2507.04,2507.21
country,country,2507.21,2507.67
their,their,2507.67,2507.84
country,country,2507.84,2508.1800000000003
says,says,2508.18,2508.41
we,we,2508.41,2508.5299999999997
don't,don't,2508.53,2508.7000000000003
want,want,2508.7,2508.87
them,them,2508.87,2509.04
In,in,2509.09,2509.2200000000003
some,some,2509.22,2509.4199999999996
cases,cases,2509.42,2509.75
they're,they're,2509.75,2509.88
murderers,murderers,2509.88,2510.46
drug,drug,2510.47,2510.77
lords,lords,2510.77,2511.15
drug,drug,2511.15,2511.44
problems,problems,2511.79,2512.37
And,and,2513.04,2513.23
they,they,2513.23,2513.29
don't,don't,2513.29,2513.41
want,want,2513.41,2513.6
them,them,2513.74,2513.79
And,and,2514.49,2514.5499999999997
Hillary,hillary,2514.55,2514.84
Clinton,clinton,2514.84,2515.15
when,when,2515.15,2515.28
she,she,2515.28,2515.42
was,was,2515.42,2515.57
secretary,secretary,2515.57,2516.05
of,of,2516.049999,2516.1699989999997
state,state,2516.17,2516.38
said,said,2516.38,2516.56
that's,that's,2516.559999,2516.789999
OK,ok,2516.79,2517.12
we,we,2517.12,2517.29
can't,can't,2517.29,2517.56
force,force,2517.559999,2517.829999
it,it,2517.83,2517.97
into,into,2517.969999,2518.199999
their,their,2518.199999,2518.369999
country,country,2518.369999,2518.709999
Let,let,2518.709999,2518.829999
me,me,2518.83,2518.91
tell,tell,2518.91,2519.04
you,you,2519.039999,2519.249999
I'm,i'm,2519.67,2519.85
going,going,2519.85,2519.95
to,,,
force,force,2520.0,2520.25
them,them,2520.25,2520.41
right,right,2520.41,2520.58
back,back,2520.58,2520.79
into,into,2520.79,2521.0099999999998
their,their,2521.01,2521.19
country,country,2521.19,2521.63
They're,they're,2521.79,2521.99
murderers,murderers,2521.99,2522.5899999999997
and,and,2522.87,2523.0299999999997
some,some,2523.03,2523.1800000000003
very,very,2523.18,2523.41
bad,bad,2523.41,2523.66
people,people,2523.66,2524.0499999999997
And,and,2524.3,2524.61
I,i,2524.64,2524.77
will,will,2524.77,2524.95
tell,tell,2524.95,2525.1099999999997
you,you,2525.11,2525.53
very,very,2525.75,2526.0
strongly,strongly,2526.0,2526.58
when,when,2526.86,2527.04
Bernie,bernie,2527.04,2527.29
Sanders,sanders,2527.3,2527.6600000000003
said,said,2527.66,2527.85
she,she,2527.85,2527.95
had,had,2527.95,2528.08
bad,bad,2528.08,2528.31
judgment,judgment,2528.309999,2528.809999
she,she,2528.849999,2529.009999
has,has,2529.01,2529.17
really,really,2529.17,2529.48
bad,bad,2529.48,2529.68
judgment,judgment,2529.679999,2530.099999
because,because,2530.11,2530.52
we,we,2530.9,2531.14
are,are,2531.139999,2531.249999
letting,letting,2531.25,2531.6
people,people,2531.599999,2531.929999
into,into,2531.929999,2532.1499989999998
this,this,2532.15,2532.37
country,country,2532.37,2532.89
that,that,2533.2,2533.3599999999997
are,are,2533.36,2533.4300000000003
going,going,2533.429999,2533.539999
to,to,2533.54,2533.58
cause,cause,2533.58,2533.85
problems,problems,2533.87,2534.41
and,and,2534.41,2534.5499999999997
crime,crime,2534.549999,2534.859999
like,like,2534.86,2535.01
you've,you've,2535.009999,2535.179999
never,never,2535.179999,2535.429999
seen,seen,2535.429999,2535.759999
We're,we're,2535.99,2536.18
also,also,2536.18,2536.5
letting,letting,2536.5,2536.82
drugs,drugs,2536.82,2537.2400000000002
pour,pour,2537.24,2537.56
through,through,2537.559999,2538.079999
our,our,2538.16,2538.3599999999997
southern,southern,2538.359999,2538.739999
border,border,2538.74,2539.1499999999996
at,at,2539.19,2539.35
a,a,2539.35,2539.45
record,record,2539.45,2539.9199999999996
clip,clip,2539.93,2540.27
At,at,2540.91,2541.08
a,a,2541.08,2541.17
record,record,2541.17,2541.58
clip,clip,2541.58,2541.98
And,and,2542.03,2542.46
it,it,2542.85,2543.0299999999997
shouldn't,shouldn't,2543.03,2543.65
be,be,2543.74,2543.9399999999996
allowed,allowed,2543.94,2544.36
to,to,2544.77,2544.91
happen,happen,2544.91,2545.3599999999997
ICE,ice,2545.43,2545.87
just,just,2545.88,2546.4
endorsed,endorsed,2546.45,2546.87
me,me,2546.87,2546.99
They've,they've,2546.99,2547.1499999999996
never,never,2547.15,2547.37
endorsed,endorsed,2547.37,2547.73
a,a,2547.73,2547.79
presidential,presidential,2547.79,2548.49
candidate,candidate,2548.49,2549.0699999999997
The,the,2549.469999,2549.609999
Border,border,2549.61,2549.9300000000003
Patrol,patrol,2549.929999,2550.389999
agents,agents,2550.389999,2550.869999
16,<unk>,2550.879999,2552.339999
500,,,
just,just,2552.509999,2552.779999
recently,recently,2552.78,2553.26
endorsed,endorsed,2553.259999,2553.739999
me,me,2553.74,2554.02
and,and,2554.73,2555.16
they,they,2555.379999,2555.599999
endorsed,endorsed,2555.6,2556.06
me,me,2556.07,2556.2200000000003
because,because,2556.22,2556.62
I,i,2556.67,2556.84
understand,understand,2556.84,2557.3500000000004
the,,,
border,border,2557.41,2557.7799999999997
She,she,2558.0,2558.33
doesn't,doesn't,2558.33,2558.67
She,she,2558.67,2558.8
wants,wants,2558.8,2559.0800000000004
amnesty,amnesty,2559.1,2559.64
for,for,2559.64,2559.8199999999997
everybody,everybody,2559.82,2560.3
Come,come,2560.3,2560.59
right,right,2560.59,2560.84
in,in,2560.84,2561.21
Come,come,2561.53,2561.78
right,right,2561.78,2562.02
over,over,2562.02,2562.44
It's,it's,2563.04,2563.2599999999998
a,a,2563.26,2563.32
horrible,horrible,2563.32,2563.84
thing,thing,2563.84,2564.1200000000003
she's,she's,2564.13,2564.38
doing,doing,2564.38,2564.7400000000002
She's,she's,2564.849999,2565.139999
got,got,2565.139999,2565.349999
bad,bad,2565.38,2565.69
judgment,judgment,2565.69,2566.2000000000003
and,and,2566.4,2566.62
honestly,honestly,2566.62,2567.15
so,so,2567.23,2567.61
bad,bad,2567.61,2568.03
that,that,2568.17,2568.36
she,she,2568.36,2568.53
should,should,2568.53,2568.77
never,never,2568.77,2569.32
be,be,2569.36,2569.52
president,president,2569.52,2570.16
of,of,2570.2,2570.39
the,the,2570.389999,2570.469999
United,united,2570.469999,2570.8999989999998
States,states,2570.9,2571.34
That,that,2571.36,2571.56
I,i,2571.559999,2571.619999
can,can,2571.62,2571.79
tell,tell,2571.79,2571.9
you,you,2571.9,2571.92
Thank,thank,2571.92,2572.1
you,,,
Mr,mr,2572.17,2572.42
Trump,trump,2572.42,2572.7000000000003
I,i,2572.719999,2572.8999989999998
want,want,2572.9,2573.13
to,to,2573.129999,2573.1999990000004
move,move,2573.199999,2573.449999
on,on,2573.449999,2573.699999
This,,,
next,next,2573.92,2574.23
question,question,2574.23,2574.7
from,from,2575.03,2575.2000000000003
the,the,2575.2,2575.2999999999997
public,public,2575.3,2575.88
through,through,2576.19,2576.34
the,the,2576.34,2576.4900000000002
Bipartisan,bipartisan,2576.5,2577.4
Open,open,2577.44,2577.86
Debate,debate,2577.86,2578.2200000000003
Coalition's,,,
online,online,2578.93,2579.52
forum,forum,2579.53,2579.9500000000003
where,where,2579.95,2580.1099999999997
Americans,americans,2580.11,2580.69
submitted,submitted,2580.7,2581.24
questions,questions,2581.24,2581.85
that,that,2582.22,2582.3999999999996
generated,generated,2582.4,2583.0
millions,millions,2583.01,2583.5600000000004
of,of,2583.559999,2583.709999
votes,votes,2583.719999,2584.109999
This,this,2584.139999,2584.369999
question,question,2584.37,2584.91
involves,involves,2584.929999,2585.519999
WikiLeaks,<unk>,2585.55,2586.2400000000002
release,release,2586.25,2586.67
of,of,2586.67,2586.8
purported,purported,2586.799999,2587.429999
excerpts,excerpts,2587.509999,2588.3999989999998
of,,,
Secretary,secretary,2588.589999,2589.199999
Clinton's,clinton's,2589.2,2589.58
paid,paid,2589.63,2589.9900000000002
speeches,speeches,2590.0,2590.88
which,which,2590.959999,2591.189999
she,she,2591.199999,2591.369999
has,has,2591.369999,2591.559999
refused,refused,2591.559999,2592.019999
to,to,2592.049999,2592.1899989999997
release,release,2592.190001,2592.650001
and,and,2592.7,2592.95
one,one,2592.95,2593.23
line,line,2593.24,2593.52
in,in,2593.52,2593.65
particular,particular,2593.65,2594.44
in,in,2594.46,2594.65
which,which,2594.65,2594.89
you,you,2594.89,2595.06
Secretary,secretary,2595.07,2595.78
Clinton,clinton,2595.78,2596.1800000000003
purportedly,purportedly,2596.22,2596.8999999999996
say,say,2596.9,2597.42
you,you,2597.62,2597.7999999999997
need,need,2597.81,2598.08
both,both,2598.09,2598.3700000000003
a,a,2598.37,2598.47
public,public,2598.47,2599.0899999999997
and,and,2599.48,2599.75
private,private,2599.78,2600.36
position,position,2600.4,2601.12
on,on,2601.389999,2601.599999
certain,certain,2601.599999,2602.009999
issues,issues,2602.03,2602.69
So,so,2602.86,2603.31
Tu,tu,2603.54,2604.11
ph,,,
from,from,2604.42,2604.63
Virginia,virginia,2604.63,2605.2200000000003
asks,asks,2605.27,2605.93
is,is,2605.99,2606.18
it,it,2606.179999,2606.349999
OK,ok,2606.349999,2606.929999
for,for,2606.929999,2607.1299989999998
politicians,politicians,2607.13,2608.08
to,to,2608.459999,2608.599999
be,be,2608.609999,2608.7899989999996
two,two,2608.789999,2609.0899990000003
faced,faced,2609.09,2609.6600000000003
Is,is,2609.67,2609.88
it,it,2609.879999,2610.019999
acceptable,acceptable,2610.03,2610.8
for,for,2610.8,2610.98
a,a,2610.98,2611.04
politician,politician,2611.04,2611.82
to,to,2611.82,2611.98
have,have,2611.99,2612.2099999999996
a,a,2612.21,2612.35
private,private,2612.37,2612.95
stance,stance,2612.98,2613.63
on,on,2613.79,2614.0099999999998
issues,issues,2614.04,2614.64
Secretary,secretary,2614.85,2615.47
Clinton,clinton,2615.47,2615.8999999999996
your,your,2616.34,2616.58
two,two,2616.58,2616.79
minutes,minutes,2616.79,2617.08
Well,,,
right,right,2617.19,2617.48
As,as,2617.5,2617.74
I,i,2618.059999,2618.209999
recall,recall,2618.21,2619.0
that,that,2619.24,2619.7599999999998
was,was,2620.16,2620.75
something,something,2621.15,2621.6
I,i,2621.599999,2621.779999
said,said,2621.8,2622.17
about,about,2622.179999,2622.639999
Abraham,abraham,2622.69,2623.37
Lincoln,lincoln,2623.38,2624.08
after,after,2625.32,2625.7000000000003
having,having,2625.71,2626.07
seen,seen,2626.07,2626.54
the,the,2626.549999,2626.8799989999998
wonderful,wonderful,2626.91,2627.71
Steven,steven,2627.719999,2628.219999
Spielberg,spielberg,2628.219999,2628.719999
movie,movie,2628.74,2629.12
called,called,2629.12,2629.45
Lincoln,lincoln,2629.45,2629.93
It,it,2630.86,2631.06
was,was,2631.06,2631.45
a,a,2631.51,2631.8900000000003
master,master,2631.94,2632.55
class,class,2632.55,2633.2000000000003
watching,watching,2633.23,2633.96
President,president,2633.97,2634.4199999999996
Lincoln,lincoln,2634.42,2635.03
get,get,2635.49,2636.0899999999997
the,the,2636.13,2636.35
Congress,congress,2636.37,2637.02
