Tonight,tonight,0.43,0.79
good,good,3083.64,3083.8399999999997
of,,,
the,the,3083.9,3083.98
record,record,3083.98,3084.37
here,here,3084.37,3084.5699999999997
that,that,3084.57,3084.79
they,they,3085.16,3085.31
took,took,3085.31,3085.49
a,a,3085.49,3085.5499999999997
survey,survey,3085.55,3085.96
of,of,3085.96,3086.06
foreign,foreign,3086.059999,3086.409999
policy,policy,3086.41,3087.06
magazines,magazines,3087.059999,3087.649999
700,,,
foreign,foreign,3088.37,3088.68
policy,policy,3088.679999,3089.109999
experts,experts,3089.11,3089.52
who,who,3089.52,3089.64
would,would,3089.639999,3089.799999
be,be,3089.8,3089.8900000000003
the,the,3089.889999,3089.989999
best,best,3089.99,3090.2599999999998
person,person,3090.27,3090.78
to,to,3091.11,3091.2400000000002
conduct,conduct,3091.24,3091.6299999999997
foreign,foreign,3091.63,3091.96
policy,policy,3091.96,3092.67
of,of,3092.83,3092.98
all,all,3092.98,3093.12
the,the,3093.12,3093.23
candidates,candidates,3093.23,3093.76
in,in,3093.759999,3093.859999
the,the,3093.86,3093.9700000000003
race,race,3093.969999,3094.429999
I,i,3094.619999,3094.759999
received,received,3094.76,3095.1200000000003
55,<unk>,3095.119999,3095.299999
percent,percent,3095.709999,3096.0699990000003
of,of,3096.07,3096.09
the,the,3096.109999,3096.2299989999997
vote,vote,3096.23,3096.55
Jeb,jeb,3096.77,3097.0
Bush,bush,3097.02,3097.29
received,received,3097.31,3097.73
30,,,
percent,percent,3098.12,3098.41
of,,,
the,the,3098.54,3098.63
vote,vote,3098.63,3098.92
And,and,3099.15,3099.28
everybody,everybody,3099.28,3099.71
else,else,3099.71,3099.98
none,none,3099.98,3100.15
of,of,3100.15,3100.26
them,them,3100.26,3100.38
made,made,3100.38,3100.59
double,double,3100.6,3100.89
digits,digits,3100.89,3101.43
And,and,3101.7,3101.85
that's,that's,3101.85,3102.0299999999997
because,because,3102.03,3102.44
you,you,3102.44,3102.55
have,have,3102.55,3102.84
to,to,3102.84,3102.9900000000002
have,have,3103.37,3103.58
the,the,3103.58,3103.68
experience,experience,3103.68,3104.31
And,,,
you,,,
know,,,
we,we,3104.559999,3104.689999
hear,hear,3104.69,3104.89
about,about,3104.889999,3105.169999
Ronald,ronald,3105.17,3105.51
Reagan,reagan,3105.51,3105.96
rebuilding,rebuilding,3106.219999,3106.819999
the,the,3106.83,3106.94
military,military,3106.94,3107.62
I,i,3111.839999,3112.049999
was,was,3112.049999,3112.2499989999997
there,there,3112.25,3112.45
when,when,3112.449999,3112.639999
Ronald,ronald,3112.639999,3112.949999
Reagan,reagan,3112.949999,3113.279999
rebuilt,rebuilt,3113.289999,3113.769999
the,the,3113.77,3113.86
military,military,3114.9,3115.1600000000003
I,i,3115.34,3115.4300000000003
worked,worked,3115.439999,3115.769999
with,with,3115.77,3116.03
him,him,3116.03,3116.27
I,i,3116.64,3116.87
was,,,
there,,,
when,,,
Ronald,,,
Reagan,,,
rebuilt,,,
the,,,
economy,,,
I,,,
was,,,
there,,,
and,,,
I,,,
worked,,,
with,,,
him,,,
I,,,
knew,knew,3116.87,3117.0899999999997
Ronald,ronald,3117.09,3117.4500000000003
Reagan,reagan,3117.45,3117.91
And,and,3118.69,3118.72
I'll,i'll,3118.89,3119.02
leave,leave,3119.02,3119.21
it,,,
right,right,3119.33,3119.6
there,there,3119.6,3119.88
with,with,3119.88,3120.07
what,what,3120.37,3120.5699999999997
comes,comes,3120.57,3120.8700000000003
after,after,3120.87,3121.17
that,that,3121.17,3121.4500000000003
You,you,3121.57,3121.7400000000002
can,can,3121.74,3121.8999999999996
figure,figure,3121.9,3122.23
that,that,3122.23,3122.47
one,one,3122.47,3122.64
out,out,3122.639999,3122.859999
Governor,,,
Kasich,,,
thank,,,
you,,,
We're,,,
going,,,
to,,,
have,,,
more,,,
questions,,,
for,,,
the,,,
candidates,,,
right,,,
after,,,
this,,,
break,,,
And,,,
during,,,
the,,,
commercial,,,
break,,,
join,,,
us,,,
for,,,
a,,,
Facebook,,,
live,,,
on,,,
the,,,
FOX,,,
News,,,
Facebook,,,
page,,,
and,,,
tell,,,
us,,,
what,,,
you,you,3123.429999,3123.519999
think,think,3123.52,3123.71
about,,,
tonight's,,,
debate,,,
in,,,
the,,,
comment,,,
section,,,
commercial,,,
break,,,
Welcome,,,
back,,,
to,,,
the,,,
historic,,,
Fox,,,
Theater,,,
in,,,
downtown,,,
Detroit,,,
and,,,
the,,,
Republican,,,
presidential,,,
debate,,,
Let's,,,
get,,,
right,,,
back,,,
to,,,
the,,,
questions,,,
Mr,,,
Trump,,,
one,,,
of,,,
the,the,3131.93,3132.0499999999997
things,things,3132.059999,3132.309999
people,people,3132.31,3132.59
love,love,3132.59,3132.76
about,about,3132.76,3133.03
you,you,3133.039999,3133.2999990000003
is,is,3133.33,3133.68
they,they,3133.75,3133.93
believe,believe,3133.93,3134.21
you,you,3134.22,3134.3799999999997
tell,tell,3134.38,3134.62
it,it,3134.62,3134.71
like,like,3134.71,3134.89
it,it,3134.89,3135.0099999999998
is,is,3135.01,3135.3500000000004
But,but,3135.78,3135.9700000000003
time,time,3135.97,3136.25
and,and,3136.25,3136.37
time,time,3136.37,3136.6099999999997
again,again,3136.61,3136.88
in,in,3136.88,3136.9700000000003
this,this,3136.97,3137.16
campaign,campaign,3137.16,3137.8599999999997
you,you,3138.17,3138.38
have,have,3138.38,3138.51
actually,actually,3138.51,3139.0
told,told,3139.0,3139.28
the,the,3139.28,3139.3500000000004
voters,voters,3139.35,3139.67
one,one,3139.67,3139.9
thing,thing,3139.9,3140.17
only,only,3140.179999,3140.469999
to,to,3140.47,3140.62
reverse,reverse,3140.62,3141.0
yourself,yourself,3141.0,3141.54
within,within,3141.55,3141.92
weeks,weeks,3141.92,3142.27
or,or,3142.27,3142.37
even,even,3142.389999,3142.889999
sometimes,sometimes,3143.03,3143.8300000000004
days,days,3143.929999,3144.529999
We've,we've,3144.87,3145.12
teed,teed,3145.12,3145.3399999999997
up,up,3145.349999,3145.489999
just,just,3145.49,3145.7
three,three,3145.7,3145.97
examples,examples,3145.969999,3146.559999
in,in,3146.559999,3146.689999
a,a,3146.69,3146.7200000000003
videotape,videotape,3146.719999,3147.369999
similar,similar,3147.37,3147.7599999999998
to,to,3147.759999,3147.889999
those,those,3147.889999,3148.169999
we,we,3148.17,3148.29
used,used,3148.289999,3148.719999
with,with,3148.98,3149.18
Senator,senator,3149.18,3149.54
Rubio,<unk>,3149.539999,3149.929999
and,and,3150.1,3150.33
Senator,senator,3150.33,3150.67
Cruz,cruz,3150.67,3151.04
in,in,3151.06,3151.25
the,the,3151.25,3151.35
last,last,3151.35,3151.68
debate,debate,3151.68,3152.12
The,the,3152.68,3152.81
first,first,3152.81,3153.38
is,is,3153.56,3153.7599999999998
on,on,3153.76,3153.92
whether,whether,3153.92,3154.36
the,the,3154.42,3154.55
war,war,3154.55,3154.8300000000004
in,in,3154.83,3154.93
Afghanistan,afghanistan,3154.93,3155.8199999999997
was,was,3155.95,3156.1699999999996
a,a,3156.17,3156.21
mistake,mistake,3156.21,3156.69
Watch,watch,3156.92,3157.25
begin,,,
video,,,
clip,,,
What,what,3157.67,3157.83
about,about,3157.83,3158.0099999999998
in,,,
Afghanistan,afghanistan,3158.09,3158.78
Do,do,3158.849999,3158.929999
you,you,3158.929999,3159.059999
believe,believe,3159.059999,3159.489999
that,that,3159.5,3159.6
American,american,3159.599999,3160.039999
boots,boots,3160.04,3160.27
should,should,3160.27,3160.45
stay,stay,3160.45,3160.7
on,on,3160.7,3160.7799999999997
the,the,3160.78,3160.86
ground,ground,3160.86,3161.26
in,in,3161.46,3161.65
Afghanistan,afghanistan,3161.65,3162.4700000000003
to,to,3162.48,3162.6
stabilize,stabilize,3162.599999,3163.089999
the,,,
situation,situation,3163.15,3163.67
We've,we've,3163.719999,3163.969999
made,made,3163.969999,3164.1899989999997
a,,,
terrible,terrible,3164.559999,3165.0699990000003
mistake,mistake,3165.07,3165.4100000000003
getting,getting,3165.42,3165.7000000000003
involved,involved,3165.7,3166.1499999999996
there,there,3166.15,3166.31
in,,,
the,the,3166.35,3166.46
first,first,3166.459999,3166.7599990000003
place,place,3166.76,3167.11
That,that,3167.17,3167.36
thing,thing,3167.359999,3167.5599989999996
will,will,3167.559999,3167.669999
collapse,collapse,3167.67,3168.09
about,about,3168.09,3168.36
two,two,3168.37,3168.52
seconds,seconds,3168.52,3169.0
after,after,3169.0,3169.29
they,they,3169.29,3169.44
leave,leave,3169.44,3169.75
Just,just,3170.01,3170.38
as,as,3170.38,3170.58
I,i,3170.58,3170.71
said,said,3170.73,3171.02
that,that,3171.02,3171.16
Iraq,iraq,3171.16,3171.56
was,was,3171.56,3171.75
going,going,3171.75,3171.88
to,,,
collapse,collapse,3171.94,3172.35
after,after,3172.35,3172.61
we,,,
leave,,,
About,about,3173.07,3173.44
Afghanistan,afghanistan,3173.44,3174.13
you,you,3174.19,3174.35
said,said,3174.35,3174.56
we,we,3174.56,3174.68
made,made,3174.68,3174.85
a,a,3174.85,3174.93
terrible,terrible,3174.93,3175.41
mistake,mistake,3175.44,3176.05
getting,getting,3176.26,3176.5800000000004
involved,involved,3176.58,3177.0099999999998
there,there,3177.01,3177.1400000000003
in,in,3177.139999,3177.219999
the,the,3177.22,3177.3199999999997
first,first,3177.32,3177.55
place,place,3177.55,3177.86
We,we,3177.94,3178.15
made,made,3178.15,3178.37
a,a,3178.37,3178.41
mistake,mistake,3178.41,3178.8599999999997
going,going,3178.929999,3179.229999
into,into,3179.23,3179.5
Iraq,iraq,3179.5,3180.06
I've,i've,3180.25,3180.42
never,never,3180.42,3180.69
said,said,3180.69,3180.88
we,we,3180.9,3181.04
made,made,3181.04,3181.22
a,a,3181.219999,3181.229999
mistake,mistake,3181.4899990000004,3181.599999
Our,our,3181.649999,3181.869999
question,question,3181.869999,3181.929999
was,was,3181.929999,3181.959999
about,about,3182.719999,3182.969999
Afghanistan,afghanistan,3182.969999,3183.499999
That,that,3183.5,3183.72
day,day,3183.719999,3183.909999
on,on,3183.91,3184.04
October,,,
Well,,,
OK,ok,3184.039999,3184.3599990000002
I,i,3184.359999,3184.449999
never,never,3184.48,3184.71
said,said,3184.709999,3184.999999
that,that,3185.0,3185.19
was,,,
on,,,
Afghanistan,,,
OK,ok,3185.529999,3185.8999989999998
Wouldn't,wouldn't,3186.02,3186.3
matter,matter,3186.299999,3186.659999
I,i,3186.88,3187.03
never,never,3187.039999,3187.3199990000003
said,said,3187.32,3187.57
it,it,3187.57,3187.71
end,end,3188.83,3188.86
video,video,3188.86,3188.91
clip,,,
Next,,,
on,on,3189.22,3189.4199999999996
whether,whether,3189.42,3189.6800000000003
we,we,3189.68,3189.8199999999997
should,should,3189.82,3189.9900000000002
accept,accept,3189.99,3190.4399999999996
Should,should,3190.51,3190.7000000000003
I,i,3190.7,3190.79
respond,respond,3191.0,3191.2
to,to,3191.2,3191.31
that,that,3191.31,3191.5099999999998
first,first,3191.5099999999998,3191.7
Two,two,3191.7,3191.81
more,more,3191.81,3192.0099999999998
and,and,3192.0099999999998,3192.14
then,then,3192.14,3192.19
you'll,you'll,3192.36,3192.6
have,have,3192.6,3192.73
the,the,3192.73,3192.8
floor,floor,3192.8,3193.19
Next,next,3193.45,3193.83
on,on,3193.83,3193.96
whether,whether,3193.96,3194.19
we,we,3194.19,3194.31
should,should,3194.309999,3194.469999
accept,accept,3194.47,3194.7799999999997
the,the,3194.78,3194.8300000000004
Syrian,syrian,3197.58,3197.86
refugees,refugees,3197.86,3198.3700000000003
You'll,you'll,3199.4,3199.65
be,,,
here,,,
a,,,
long,,,
time,,,
On,,,
whether,,,
we,,,
should,,,
accept,,,
the,,,
Syrian,,,
refugees,,,
begin,,,
video,,,
clip,,,
Do,,,
you,,,
object,object,3199.66,3200.19
to,to,3200.21,3200.69
migrants,migrants,3201.099999,3201.829999
who,who,3201.83,3202.0299999999997
are,are,3202.029999,3202.199999
getting,getting,3202.199999,3202.559999
out,out,3202.559999,3202.8199990000003
of,of,3202.83,3202.94
the,the,3202.949999,3203.059999
Middle,middle,3203.059999,3203.3599990000002
East,east,3203.359999,3203.5799989999996
and,,,
North,north,3203.639999,3203.939999
Africa,africa,3204.16,3204.54
Do,do,3204.83,3204.92
you,you,3204.92,3205.04
object,object,3205.04,3205.4
to,to,3205.43,3205.56
them,them,3205.56,3205.7799999999997
coming,coming,3205.78,3206.1000000000004
to,to,3206.1,3206.21
the,the,3206.21,3206.3
USA,usa,3206.3,3206.88
I,i,3208.38,3208.51
hate,hate,3208.51,3208.73
the,the,3208.73,3208.85
concept,concept,3208.85,3209.43
of,of,3209.43,3209.6
it,it,3209.6,3209.73
but,but,3209.73,3209.93
on,on,3209.95,3210.1299999999997
a,a,3210.13,3210.2000000000003
humanitarian,humanitarian,3210.2,3211.0299999999997
basis,basis,3211.03,3211.51
with,with,3211.51,3211.71
what's,what's,3211.71,3211.91
happening,happening,3211.91,3212.37
you,you,3212.37,3212.5099999999998
have,have,3212.52,3212.7599999999998
to,to,3212.77,3212.96
It's,it's,3213.02,3213.23
living,living,3213.23,3213.46
in,in,3213.469999,3213.679999
Hell,hell,3213.679999,3213.939999
in,in,3213.94,3214.11
Syria,syria,3214.11,3214.5
there's,there's,3214.5,3214.7
no,no,3214.7,3214.85
question,question,3214.849999,3215.269999
about,about,3215.27,3215.56
it,it,3215.559999,3215.699999
They're,they're,3215.7,3215.87
living,living,3215.87,3216.24
in,in,3216.24,3216.4199999999996
Hell,hell,3216.42,3216.76
Are,,,
you,you,3216.889999,3217.029999
saying,saying,3217.03,3217.34
absolutely,absolutely,3217.36,3218.42
people,people,3218.52,3218.84
from,from,3218.839999,3219.029999
Syria,syria,3219.03,3219.6000000000004
the,the,3219.639999,3219.759999
Middle,middle,3219.759999,3220.109999
East,east,3220.109999,3220.3999989999998
should,should,3220.459999,3220.749999
we,we,3220.76,3221.03
allow,allow,3221.039999,3221.409999
any,any,3221.459999,3221.7399990000004
of,of,3221.74,3221.83
them,them,3221.83,3222.0499999999997
into,into,3222.09,3222.3700000000003
this,this,3222.37,3222.56
country,country,3222.58,3223.0299999999997
Look,look,3223.11,3223.38
from,from,3223.38,3223.62
a,a,3223.62,3223.67
humanitarian,humanitarian,3223.67,3224.59
standpoint,standpoint,3224.76,3225.21
I'd,i'd,3225.38,3225.62
love,love,3225.62,3225.87
to,to,3225.87,3225.98
help,help,3225.98,3226.26
but,but,3226.27,3226.44
we,we,3226.44,3226.64
have,have,3226.64,3226.8599999999997
our,our,3226.86,3227.08
own,own,3227.08,3227.35
problems,problems,3227.38,3227.9700000000003
We,we,3227.97,3228.1099999999997
have,have,3228.11,3228.27
so,so,3228.27,3228.48
many,many,3228.48,3228.7
problems,problems,3228.7,3229.2599999999998
that,,,
we,we,3229.36,3229.51
have,have,3229.51,3229.65
to,to,3229.66,3229.81
solve,solve,3229.81,3230.32
end,end,3230.54,3230.57
video,video,3230.57,3230.6200000000003
clip,,,
Most,most,3231.099999,3231.429999
recently,recently,3231.429999,3231.959999
on,on,3231.99,3232.1699999999996
whether,whether,3232.17,3232.42
President,president,3232.42,3232.82
George,george,3232.82,3233.1200000000003
W,w,3233.12,3233.42
Bush,bush,3233.42,3233.84
lied,lied,3234.04,3234.46
to,to,3234.469999,3234.599999
get,get,3234.599999,3234.749999
us,us,3234.75,3234.86
into,into,3234.86,3235.07
the,the,3235.07,3235.1200000000003
Iraq,iraq,3235.12,3235.46
war,war,3235.46,3235.82
begin,begin,3236.5800000000004,3236.63
video,video,3236.63,3236.6800000000003
clip,clip,3236.6800000000003,3236.7200000000003
They,they,3237.08,3237.2999999999997
lied,lied,3237.299999,3237.7699989999996
They,,,
said,said,3238.219999,3238.429999
there,there,3238.440001,3238.620001
were,were,3238.619999,3238.769999
weapons,weapons,3238.77,3239.27
of,of,3239.27,3239.43
mass,mass,3239.43,3239.7599999999998
destruction,destruction,3239.76,3240.4300000000003
there,there,3240.440001,3240.610001
were,,,
none,,,
And,and,3241.24,3241.45
they,they,3241.45,3241.6099999999997
knew,knew,3241.61,3241.8900000000003
there,there,3241.89,3242.0499999999997
were,were,3242.05,3242.17
none,none,3242.17,3242.51
I,i,3242.58,3242.68
don't,don't,3242.68,3242.85
know,know,3242.85,3243.0899999999997
if,,,
he,he,3243.2,3243.2799999999997
lied,lied,3243.28,3243.6400000000003
or,or,3243.64,3243.75
not,not,3243.75,3243.96
He,he,3243.99,3244.1299999999997
could,could,3244.16,3244.2999999999997
have,have,3244.3,3244.4500000000003
lied,lied,3244.45,3244.85
Maybe,maybe,3245.37,3245.72
he,,,
did,did,3245.81,3246.0299999999997
Maybe,maybe,3246.03,3246.36
he,he,3246.36,3246.4500000000003
didn't,didn't,3246.45,3246.73
I,i,3246.73,3246.78
guess,guess,3246.78,3246.9900000000002
you'd,you'd,3246.99,3247.0899999999997
have,have,3247.09,3247.27
to,to,3247.27,3247.36
ask,ask,3247.36,3247.7200000000003
him,him,3247.72,3248.0299999999997
end,end,3248.6699999999996,3248.7
video,video,3248.7,3248.7499999999995
clip,,,
And,and,3248.92,3249.05
there,there,3249.05,3249.2000000000003
are,are,3249.2,3249.2599999999998
many,many,3249.26,3249.55
other,other,3249.55,3249.75
examples,examples,3249.75,3250.42
So,so,3250.469999,3250.6499989999998
how,how,3250.65,3250.84
is,is,3250.84,3250.9900000000002
any,any,3250.99,3251.2
of,of,3251.2,3251.3199999999997
this,this,3251.32,3251.7200000000003
telling,telling,3251.98,3252.3
it,it,3252.3,3252.42
like,like,3252.42,3252.6
it,it,3252.599999,3252.679999
is,,,
Well,well,3252.74,3252.87
on,on,3252.87,3252.99
Afghanistan,afghanistan,3252.99,3253.81
I,i,3253.809999,3253.919999
did,did,3253.929999,3254.1499989999998
mean,mean,3254.15,3254.33
Iraq,iraq,3254.33,3254.77
I,i,3254.77,3254.91
think,think,3254.95,3255.16
you,you,3255.16,3255.24
have,have,3255.24,3255.3799999999997
to,to,3255.38,3255.4900000000002
stay,,,
in,in,3255.7,3255.79
Afghanistan,afghanistan,3255.79,3256.39
for,for,3256.4,3256.51
a,a,3256.51,3256.59
while,while,3256.59,3256.77
because,because,3256.77,3257.1
of,of,3257.1,3257.23
the,the,3257.23,3257.31
fact,fact,3257.309999,3257.789999
that,that,3257.85,3258.0299999999997
you're,you're,3258.029999,3258.139999
right,right,3258.139999,3258.289999
next,next,3258.33,3258.65
to,,,
Pakistan,pakistan,3258.7,3259.3399999999997
which,which,3259.34,3259.54
has,has,3259.54,3259.74
nuclear,nuclear,3259.74,3260.1
weapons,weapons,3260.1,3260.62
and,and,3260.89,3261.23
we,we,3261.24,3261.39
have,have,3261.39,3261.5499999999997
to,to,3261.55,3261.6600000000003
protect,protect,3261.66,3262.04
that,that,3262.07,3262.27
Nuclear,nuclear,3262.28,3262.6600000000003
weapons,weapons,3262.66,3263.0899999999997
change,change,3263.09,3263.4500000000003
the,the,3263.45,3263.54
game,game,3263.54,3263.88
And,and,3264.23,3264.52
I,i,3264.53,3264.6200000000003
was,was,3264.62,3264.87
always,always,3264.89,3265.3399999999997
against,against,3265.34,3265.7200000000003
going,going,3265.74,3266.04
into,into,3266.04,3266.2799999999997
Iraq,iraq,3266.28,3266.77
In,,,
fact,fact,3267.02,3267.39
I,i,3267.4,3267.67
believe,believe,3267.74,3268.06
me,me,3268.059999,3268.229999
I,i,3268.25,3268.34
was,was,3268.34,3268.57
always,always,3268.58,3268.92
against,against,3268.92,3269.33
it,it,3269.33,3269.42
There,there,3269.42,3269.53
was,was,3269.53,3269.6400000000003
some,some,3269.65,3269.9100000000003
cases,cases,3270.2,3270.68
where,where,3270.679999,3270.8999989999998
I,i,3270.9,3271.02
sort,sort,3271.03,3271.34
of,of,3271.34,3271.56
in,in,3271.599999,3271.829999
one,one,3271.88,3272.11
interview,interview,3272.11,3272.55
with,with,3272.549999,3272.739999
a,a,3272.74,3272.79
great,great,3272.79,3273.04
friend,friend,3273.04,3273.27
of,of,3273.27,3273.42
mine,mine,3273.42,3273.77
and,and,3274.109999,3274.299999
yours,yours,3274.299999,3274.7499989999997
Howard,howard,3274.859999,3275.1899989999997
Stern,stern,3275.190001,3275.450001
said,said,3276.359999,3276.839999
that,that,3276.89,3277.37
said,said,3277.58,3277.93
that,that,3277.94,3278.38
laughter,,,
I,i,3279.01,3279.15
said,said,3279.18,3279.41
very,very,3279.41,3280.02
meekly,<unk>,3280.23,3280.4900000000002
long,long,3280.5,3280.76
before,before,3280.76,3281.11
we,we,3281.11,3281.28
went,went,3281.4100000000003,3281.46
in,in,3281.46,3281.7000000000003
I,i,3282.04,3282.19
said,said,3282.21,3282.4
very,very,3282.4,3282.82
meekly,<unk>,3283.04,3283.55
well,well,3283.56,3283.79
maybe,maybe,3283.96,3284.35
maybe,maybe,3284.349999,3284.699999
I,i,3284.7,3284.77
don't,don't,3284.77,3284.93
know,know,3284.929999,3285.1299989999998
By,by,3285.29,3285.44
the,the,3285.44,3285.59
time,time,3285.599999,3285.799999
it,it,3285.8,3285.9100000000003
got,got,3285.91,3286.1099999999997
to,to,3286.11,3286.2400000000002
that,that,3286.24,3286.4199999999996
point,point,3286.429999,3286.719999
I,i,3286.74,3286.83
was,was,3286.83,3287.0099999999998
always,always,3287.01,3287.2700000000004
against,against,3287.27,3287.64
Iraq,iraq,3287.639999,3287.949999
But,but,3287.99,3288.2599999999998
Afghanistan,afghanistan,3288.52,3289.27
I,i,3289.27,3289.39
felt,felt,3289.4,3289.81
and,and,3290.049999,3290.4199989999997
in,in,3290.48,3290.65
that,that,3290.65,3290.87
one,one,3290.87,3291.1
if,,,
you,you,3291.19,3291.28
notice,notice,3291.28,3291.6400000000003
I,i,3291.639999,3291.729999
corrected,corrected,3291.74,3292.16
it,,,
the,,,
second,second,3292.459999,3292.8399990000003
day,day,3292.84,3293.23
OK,ok,3293.779999,3294.069999
Second,second,3294.17,3294.58
question,question,3294.58,3295.0499999999997
There,there,3295.96,3296.17
are,are,3296.17,3296.23
several,several,3296.25,3296.59
examples,examples,3296.59,3297.01
Mr,,,
Trump,,,
No,no,3297.09,3297.23
no,,,
But,but,3297.5,3297.6
We,,,
went,,,
through,,,
the,the,3297.94,3298.05
Afghanistan,afghanistan,3298.05,3298.67
being,being,3298.67,3298.88
a,a,3298.88,3298.9100000000003
mistake,mistake,3298.91,3299.39
Within,within,3299.76,3300.1600000000003
one,one,3300.16,3300.3799999999997
day,day,3300.38,3300.63
you,you,3300.63,3300.84
reversed,,,
yourself,yourself,3301.49,3301.74
on,on,3301.74,3301.7599999999998
Syrian,syrian,3302.04,3302.35
refugees,refugees,3302.35,3302.4799999999996
Now,,,
on,,,
let,let,3302.65,3302.78
me,me,3302.78,3302.86
explain,explain,3302.86,3303.1600000000003
that,that,3303.16,3303.29
You're,you're,3303.3,3303.4700000000003
right,right,3303.469999,3303.779999
Let,let,3304.19,3304.34
me,me,3304.34,3304.4100000000003
explain,explain,3304.4800000000005,3304.8700000000003
First,first,3305.61,3305.88
time,time,3305.88,3306.08
the,the,3306.08,3306.15
question,question,3306.15,3306.53
had,had,3306.57,3306.6600000000003
been,been,3306.66,3306.81
put,put,3306.809999,3307.009999
to,to,3307.009999,3307.109999
me,me,3307.11,3307.34
it,it,3307.34,3307.4300000000003
was,was,3307.429999,3307.579999
very,very,3307.58,3307.85
early,early,3307.849999,3308.159999
on,on,3308.16,3308.33
The,the,3308.34,3308.4300000000003
migration,migration,3308.44,3309.01
had,,,
just,just,3309.07,3309.3
started,started,3309.299999,3309.759999
And,and,3310.1,3310.45
I,i,3310.459999,3310.639999
had,,,
heard,heard,3310.84,3311.1400000000003
that,that,3311.139999,3311.289999
the,the,3311.289999,3311.399999
number,number,3311.4,3311.67
was,was,3311.67,3311.86
a,a,3311.859999,3311.9799989999997
very,very,3311.99,3312.3599999999997
very,very,3312.36,3312.6200000000003
small,small,3312.62,3312.95
number,number,3312.95,3313.3799999999997
By,by,3313.7,3313.87
the,the,3313.89,3314.0
second,second,3314.0,3314.42
day,day,3314.42,3314.86
two,two,3314.9,3315.07
or,or,3315.07,3315.13
three,three,3315.13,3315.36
days,days,3315.36,3315.6200000000003
later,later,3315.62,3315.85
I,i,3315.85,3315.9
heard,heard,3315.9,3316.11
the,the,3316.11,3316.1800000000003
number,number,3316.18,3316.39
was,was,3316.39,3316.54
going,going,3316.54,3316.75
to,to,3316.75,3316.84
be,be,3316.85,3317.11
thousands,thousands,3317.37,3317.99
and,and,3317.99,3318.1499999999996
thousands,thousands,3318.15,3318.64
of,of,3318.64,3318.7599999999998
people,people,3318.76,3319.03
You,you,3319.03,3319.17
know,know,3319.17,3319.3
when,when,3319.3,3319.48
they,they,3319.48,3319.62
originally,originally,3319.62,3320.18
heard,heard,3320.179999,3320.3799989999998
about,about,3320.38,3320.67
it,it,3320.67,3320.76
they,they,3320.76,3320.8300000000004
were,were,3320.83,3320.91
talking,talking,3320.91,3321.1099999999997
about,,,
bringing,,,
very,very,3321.61,3321.9700000000003
very,very,3321.969999,3322.199999
small,small,3322.2,3322.48
numbers,numbers,3322.48,3322.82
in,in,3322.82,3323.01
And,and,3323.61,3323.82
I,i,3323.82,3323.92
said,said,3323.94,3324.3
begrudgingly,<unk>,3324.46,3324.9500000000003
well,well,3325.12,3325.64
I,i,3325.67,3325.83
guess,guess,3325.84,3326.3
maybe,maybe,3326.33,3326.77
that's,that's,3326.77,3327.08
OK,ok,3327.08,3327.4
It,it,3327.4,3327.4900000000002
was,was,3327.49,3327.6499999999996
not,not,3327.65,3327.94
like,like,3328.0,3328.31
Let's,let's,3328.309999,3328.559999
bring,bring,3328.57,3328.81
them,,,
in,in,3328.93,3329.1699999999996
because,because,3329.690001,3329.950001
I,i,3329.949999,3330.019999
think,think,3330.049999,3330.279999
we,we,3330.279999,3330.3999989999998
should,should,3330.4,3330.61
build,build,3330.61,3330.88
a,a,3330.88,3331.02
safe,safe,3331.03,3331.32
zone,zone,3331.32,3331.78
in,in,3331.86,3332.19
we,we,3332.6,3332.7999999999997
should,should,3332.8,3333.0
really,really,3333.0,3333.3
what,what,3333.3,3333.4500000000003
we,we,3333.45,3333.5499999999997
should,should,3333.55,3333.7400000000002
be,be,3333.75,3333.89
doing,doing,3333.89,3334.15
is,is,3334.15,3334.3
building,building,3334.3,3334.6400000000003
safe,safe,3334.64,3334.9
zones,zones,3334.9,3335.33
so,so,3335.38,3335.69
they,they,3335.69,3335.81
can,can,3335.81,3335.96
stay,stay,3335.96,3336.21
in,,,
their,their,3336.3,3336.4500000000003
own,own,3336.45,3336.62
country,country,3336.62,3336.99
and,and,3336.99,3337.1099999999997
not,not,3337.11,3337.32
go,go,3337.44,3337.66
all,all,3337.66,3337.8199999999997
over,over,3337.82,3338.19
and,and,3338.389999,3338.549999
at,at,3338.55,3338.6600000000003
least,least,3338.66,3338.8599999999997
this,this,3338.86,3339.06
way,way,3339.059999,3339.209999
we're,,,
not,not,3339.44,3339.56
going,going,3339.559999,3339.669999
to,to,3339.67,3339.7200000000003
have,have,3339.719999,3339.8799989999998
the,the,3339.88,3339.96
problem,problem,3339.96,3340.37
That's,that's,3340.38,3340.6
what,,,
we,we,3340.69,3340.82
have,have,3340.83,3341.0099999999998
to,to,3341.0099999999998,3341.0899999999997
do,do,3341.2,3341.2599999999998
applause,,,
But,,,
just,just,3342.16,3342.48
just,just,3342.52,3342.83
to,to,3342.83,3342.94
set,set,3342.94,3343.15
because,because,3343.15,3343.38
I,i,3343.46,3343.55
fully,fully,3343.549999,3343.819999
understand,understand,3343.82,3344.34
what,what,3344.34,3344.4900000000002
you're,you're,3344.49,3344.68
asking,asking,3344.679999,3345.099999
When,when,3345.46,3345.67
I,i,3345.67,3345.76
